IPF,FY,ORG_TYPE,REGION,STATE_CODE,tot_doll
8888a44f16ad312bedd103556b98f25b,1991,Medical Schools,South,AL,172570.88937561627
2aa14f73e8b1d228c2d8a9dbbb77510b,1991,Other Higher Education,South,AL,1390546.7545470542
b0055975ff3599fe2751386289700c78,1991,Medical Schools,South,AL,98298586.75198191
386e77759638ac5ba3e024cecf1a688d,1991,Other Higher Education,South,AL,10999970.472636495
6dab81ed304ddcdaa7b3d48311593a96,1991,Other Higher Education,South,AL,248330.78547807812
a67416ecdae52c71f883346e02055d35,1991,Research Institutes,South,MD,2304872.27654628
3c2fbb328e888f06b6b5005f7c49d3b7,1991,Other Higher Education,Mid West,IA,449475.23185932566
36b0f0f5445ac843d259e3a52e96a20c,1991,Foreign,Foreign,,110412.73256549991
dbffa8086cb0b612cf22452047c14b30,1991,Research Institutes,North East,PA,2283205.706945499
e34382dda07c5928db705d41fcff4eda,1991,Other Domestic NonProfit,South,DC,990953.2137419061
f84bcc0819f41b658eb11fd647f0c00c,1991,Research Institutes,West,AZ,105762.4846326195
97f8233ee5d872c7ba22db6300f1891b,1991,Research Institutes,North East,VT,7806396.199020699
7e09278a65756bbf027222dce18822ea,1991,Foreign,Foreign,,778973.123694026
632084cc281a0405e47ddfcbad5b5364,1991,Research Institutes,North East,PA,5071347.688860684
761f4e5f23282c28dd507a07e9ef9341,1991,Other Higher Education,West,MT,2849163.51715275
b55a1c52773475e8172d6d1d3350ab36,1991,Other Higher Education,West,MT,2038119.7188375238
7932c07cc6d68dcc440f8670a747b957,1991,Other Domestic NonProfit,South,TX,1405730.8045146994
2b94fbdcac52218749b9d612dea5c921,1991,Medical Schools,Mid West,IL,8018468.255205366
447fd15a119ea00c4f858fd6c3c7083c,1991,Medical Schools,Mid West,IL,112793390.67790206
0200742ff6647123f0af368d5580c12f,1991,Other Higher Education,Mid West,IL,12113504.409240276
6612b276a9b21c83ef2beb7988abd45e,1991,Medical Schools,West,NM,15651972.856800904
fa05aab9868f40abc8dff2fdfbafc36c,1991,Other Higher Education,West,NM,3086026.679523396
953b991d3c34f2d9017d1eabf5dbf794,1991,Foreign,Foreign,AB,193275.3401977188
c10273508849bbb63537bd4b331aaf25,1991,Hospitals,West,OR,7020629.279323883
8ea892ce17c5412b27f43f97c5c089bf,1991,Research Institutes,West,CA,833613.536984615
4b96c86ca8b8fc54a5dabe075a844748,1991,Other Domestic NonProfit,West,UT,338149.8999623976
e5c559796728c345114ec29d73c5e21c,1991,Other Domestic NonProfit,South,MD,688382.8984269804
89c584a799075e53c3ed7e08141eea50,1991,Other Higher Education,South,TX,8959983.10826012
309bed6302306837f18615621608c313,1991,Medical Schools,Mid West,MN,113447481.53903913
d38a5cf02dc5ae5be9a94b0f3966fccb,1991,Other Higher Education,Mid West,MN,71497710.5112564
5fb8811ec24b5e7ff5a9167d949d864b,1991,Medical Schools,Mid West,MN,416822.0964614574
db699a2e97c4e7b93f6609a0ca5828fb,1991,Other Higher Education,South,OK,2260138.402258296
b10520d02537c6ee22bf6b0183451c9e,1991,Other Higher Education,North East,MA,206627.11680564238
0319f562ccbb9b918eeeb4129ab2bc60,1991,Hospitals,North East,MA,80462928.67853393
a048474021dbef72db2914e04a3f4e1b,1991,Other Higher Education,South,AL,1890929.467299054
fbbaabde495b8a5b2618fd8a8bcf0089,1991,Other Higher Education,South,AR,1136683.7775565104
7f0f9ae8b704edbe53c98967af38a47d,1991,Other Higher Education,South,AR,370222.9334498394
594292edb92db18374e86c76955450aa,1991,Medical Schools,South,AR,17952067.54819848
0bf326d78504606358e538689cdffb65,1991,Other Higher Education,South,AR,777239.8925104464
568a14d6f5a781d5d6b51c0978fdc7c8,1991,Foreign,Foreign,,526284.4994332779
720e18f9ac26d3ab95d2d1ed1e317fc9,1991,Medical Schools,South,GA,569252.1299706234
55bc45f7085bc766f488c4b52cb66cb3,1991,Other Higher Education,Mid West,IN,39661231.21964367
85437934294ad02907165384a99621f8,1991,Other Higher Education,Mid West,KS,12841933.205009371
088e805ea31b84a36a7e20a542259b7b,1991,Medical Schools,Mid West,KS,25014157.60196094
ce2479009d09de54d1ec5158f0384951,1991,Other Higher Education,Mid West,KS,1018097.7390179085
9c17645053abb5783fc7b7888096d74a,1991,Other Domestic NonProfit,South,MD,198026.9878864305
d196ad065e9cca69a4300e40aa80f422,1991,Hospitals,Mid West,OH,3359848.935187983
ea6f97ff7b6f5c42bd69a03113b7037b,1991,Hospitals,West,CO,979431.3518139191
1e9bb009166dd51adecd4c39098e3450,1991,Hospitals,North East,PA,14761627.238428747
fa8cea9c4841f68504ddb675f81a6376,1991,Hospitals,Mid West,MN,1776979.5278030352
ac949c97982fe7e348bbd0e8e830a5ea,1991,Hospitals,North East,MA,52054330.61441193
ada12dd73ad59b40841b9471d29bac35,1991,Foreign,Foreign,,374943.9255731652
c6ad0c80f46d8b7e2961444bee74e574,1991,Medical Schools,Mid West,MI,148249795.57634506
f2a07bb21769da3d090ad0b55622174f,1991,Other Higher Education,Mid West,MI,74640917.30553675
bbed85693b718c41536320bfb8b3d330,1991,Other Higher Education,North East,CT,8710235.082344376
24be44e84963b6d0ad0dc7796c118c57,1991,Medical Schools,North East,CT,37884162.07972221
d4403c31583f4cf33ebbccf68fc06a37,1991,Other Higher Education,North East,CT,7978785.511390365
40d2a56fa2757df3fc66873844d9241b,1991,Hospitals,North East,PA,6802692.53273274
8b82d038becaf2f48d78a9ab43e46a7c,1991,Hospitals,West,CA,5162980.211368497
ce22b603c78f6a1a1601bd2f8344be36,1991,Other Higher Education,North East,NY,44909623.19196528
7a1f84cce587bf6025b58714616cf17b,1991,Medical Schools,North East,NY,74182278.3608781
75d5fee2874695959fd964a97c3e1591,1991,Hospitals,South,DC,1542514.5930987932
66c4e662063ad611796484995d7570e1,1991,Hospitals,West,CA,13790072.068091886
fa02107a2c9425eb7038682348ccfb49,1991,Other Higher Education,North East,NY,14495428.841814205
55ef59243d10d7b55f6674965f29b762,1991,Other Higher Education,Mid West,OH,1009301.8846126543
62d6218b339065a89f8718125cb18758,1991,Other Higher Education,Mid West,OH,1892889.08083926
f550fe368f507b893d2adaeee177a256,1991,Other Higher Education,Mid West,OH,3226901.837232318
52999121d37302ffe659d27a2b9897e9,1991,Other Higher Education,Mid West,OH,1276132.2619731943
1eaba88611a00f84cc47047cfd54e984,1991,Medical Schools,Mid West,OH,71398390.45839633
5f6471e57aa9effa6901c90ddfdcb7a9,1991,Other Higher Education,Mid West,OH,7201998.380236947
da24fa357334412e7ee9dfb04909b41f,1991,Other Higher Education,South,OK,4588627.429090993
cc6b175a59ab3470d1989e0d5c7ca5c2,1991,Medical Schools,South,OK,13470834.434440678
052c6bd8daebaef327e1f42cf86dfae9,1991,Other Higher Education,South,OK,3462451.515158328
1eeb1c424b6c42c1a98b4ab9dd5239d7,1991,Other Higher Education,North East,PA,33320556.864551038
e2ca2f413f6ed93df3e2b908219f2bae,1991,Medical Schools,North East,PA,40668580.56395862
c88d4a35a6bdfa54f02c0a83a6228c4f,1991,Medical Schools,South,SC,5541367.01922342
192c5016a2f1b4fbfac50a6eacc53879,1991,Other Higher Education,South,SC,9901762.071920019
5d53aafe2d094c95604a02fab02218b0,1991,Hospitals,Mid West,IL,4805877.958353066
85bce5e55cdaa3d77b75cbbfd754ca33,1991,Medical Schools,South,VA,63576970.55245976
8db490e1258fbe2be831b440cbb4c4ed,1991,Other Higher Education,South,VA,16108819.628080115
62a9a0cd601a24a4c4ce2bfe23082c61,1991,Foreign,Foreign,ON,334754.1813941241
22bc63b51e27f6b665c5c5b2abe00282,1991,Hospitals,Mid West,MO,191051.6160523698
015bdc6bb63fbaf25e7af519c9982b9f,1991,Hospitals,West,WA,5849436.511059813
a14a56cf504cada14fefab67cec873c7,1991,Other Domestic NonProfit,Mid West,OH,518408.31888850615
d92c51c0e1a8f80ed83a85e3b2546fe8,1991,Medical Schools,South,PR,882528.3913971104
2437c531f02467c7329523460ac56ac7,1991,Research Institutes,West,CA,5056769.681060307
f3ca1b520a900a855f15aae2ecf6b93b,1991,Foreign,Foreign,,143004.55644103693
217fd07d123247962413600187856166,1991,Research Institutes,West,CA,2082082.4838344369
4a995b552f7342bb067c851a2320d796,1991,Research Institutes,West,CA,2322916.749324213
fbd2af795152181614d57bcb564cea97,1991,Research Institutes,North East,MA,3432977.148640221
83c55fcfed08b46406d487124bb2fbe1,1991,Other Domestic NonProfit,North East,NY,3673045.0203339267
76529ff3c846dd4473543c001c25d8c1,1991,Hospitals,North East,NY,31559131.607705098
25358e581b87600e34948f6c47e1aa34,1991,Research Institutes,North East,NY,2375866.3770393087
126cdfe3c02494510caa217505574650,1991,Research Institutes,North East,NY,9791573.362453343
db2952c54123bab469f7bc2badaa85bc,1991,Foreign,Foreign,,411726.1603954044
a483a1fc28abde51b3db57d4a677d940,1991,Other Higher Education,North East,NY,1092499.347748998
bd789d2f35c2ad05a8e06405062b44b7,1991,Other Higher Education,North East,NY,6644612.400198737
d124f75a9c583adbe3519db60c451c9d,1991,Other Higher Education,North East,NY,4509988.24702356
9f085e4e1d48b5b8f0b23f8c75c13bc4,1991,Other Higher Education,North East,NY,5338890.22529879
5d074495c11fa1c274b5c5a79a12e674,1991,Other Higher Education,North East,NY,2890471.018425816
c2eb56cdd54eda62be31732833ff7bf3,1991,Other Higher Education,North East,NY,281455.54868794436
703feedaf2af69a75a25f49f27fc5b0e,1991,Other Higher Education,North East,NY,325250.8856437869
cb0fe5210802f9bbe1729f34652789f3,1991,Other Higher Education,North East,NY,316181.4872194482
d0ed9f8dd4a679250d809a84f4db152c,1991,Research Institutes,South,FL,1462920.3648052937
975009ab287edc5c5074f976fa3d3359,1991,Other Higher Education,North East,MA,510973.11003097583
80fe4dcbbfd533c3ddd44c787ab92baf,1991,Research Institutes,North East,NY,7270403.245123557
402ba98a7eb7bc9a7d32f2e9aaec4573,1991,Research Institutes,West,CA,8020187.337480003
667ecb35061a5b4405d6085e5d08ff5d,1991,Other Higher Education,North East,NY,475492.56718673214
6b3aed764ede6f75f9815ae4e83a22aa,1991,Other Higher Education,South,SC,1228790.285623822
3952f90326cadff9cc4156e85577f9a1,1991,Foreign,Foreign,,278562.1133105979
4029637f7f904c449c8a2bde39e1eb9f,1991,Research Institutes,West,CA,10383338.634898216
75090c6eebceebe33039bba5a4b49999,1991,Research Institutes,Mid West,OH,20729057.89346364
9a9276632bd0e317f8d89bac6d4c34c6,1991,Foreign,Foreign,,203832.72341798097
abe033c89bdb32061bfb49f61c6a9528,1991,Other Domestic NonProfit,North East,NY,767196.5830831827
c0afcc6563ce6abda7ce9576300c1d49,1991,Research Institutes,West,CA,1459953.8273221902
e8512e745bbadd4a99fe60bb8f4ddb72,1991,Domestic For Profit,West,CA,2293171.1980261765
5b93f0f769ad834c7e26aa18ce6a416f,1991,Foreign,Foreign,ON,800995.7735794182
a90d1c8987af759cc601ac92b968e1a0,1991,Other Domestic NonProfit,North East,MA,473877.24276969506
80a0847a438c3e3ba387ed1d6879c19f,1991,Other Higher Education,North East,ME,64959.624633603424
a1bef1fbf81f390f57ab4bf332b985b1,1991,Other Higher Education,North East,NY,373962.9402089973
c8abd63f16250b743ebbb36fc2140cb1,1991,Domestic For Profit,North East,MA,1273092.622197877
8ff6d9817f20144cc895ab0862850a2f,1991,Domestic For Profit,North East,MA,572336.5744067265
2084e1d517f93381d36f37eb58b96457,1991,Other Higher Education,West,CO,204931.6157351484
0732cacd210fa44b0447931c8fb9703e,1991,Other Domestic NonProfit,West,CO,1041195.6996434112
674bc8c21f724fd256e45576cba83b88,1991,Research Institutes,North East,NJ,5891489.18546916
3be7e90f76888d38064bc8f1f775c325,1991,Domestic For Profit,West,WA,599924.4296768415
79a85e1e5265295a960058c60c502a57,1991,Other Domestic NonProfit,South,TX,799446.4769068953
46472aa900002f33b8997094dca1f2b5,1991,Research Institutes,West,CA,1413274.487657115
1b62482065aec710cf63de2d42ab42ab,1991,Other Higher Education,West,CO,31645406.445950635
bd1a8a4fd3486a9e3bda3128b55d8e98,1991,Medical Schools,South,GA,2410552.2269643988
e023fe62aee9b632067b2be978647493,1991,Research Institutes,North East,MA,19049283.175932027
dd93cf8099aed654f7b343e70b250162,1991,Foreign,Foreign,BC,211491.95539298188
84687714da722fb9a65bb99f47434c02,1991,Foreign,Foreign,,87251.1021480861
2d789aee6b5bf052888ad6b9c7adab03,1991,Domestic For Profit,West,CA,1178847.2830659586
fcbfe61c2ccc85b66f8174bd3a35b115,1991,Research Institutes,North East,NY,6744953.526470019
6b20375eb8f5105d4cbad4a4409cfb04,1991,Hospitals,West,CA,334681.0791019101
c0afe40dbf166c84d9195ef5cfba9cb8,1991,Foreign,Foreign,,477812.9750148951
84ee5b89f38c4f11fad886cd82c5bb2b,1991,Research Institutes,West,CA,4301429.816360165
46af53a9b4dded7a0c629a8ec41cc795,1991,Research Institutes,North East,PA,648634.1259351807
b6c1f074f907cd06d88e8218985bc36b,1991,Research Institutes,West,CA,254657.66953678377
eb2989bd167c158e3ea68db92ddff998,1991,Other Domestic NonProfit,Mid West,MI,1670019.1092364772
3c0b161e583b187d9db4cb44fc4c0a03,1991,Research Institutes,South,MD,14866307.337960014
5e7857caf29b3b9739b6322969c70c42,1991,Other Higher Education,North East,PA,196673.4168864066
93ebe6a391707999556549fc9056abeb,1991,Domestic For Profit,West,WA,299853.7404603069
0f6ecbfb8d9b013a4b3636159bdb0cbd,1991,Other Higher Education,North East,NY,195618954.2651988
089496a1e8392ed51cbf8579af9cec47,1991,Other Higher Education,North East,NY,1246047.1387251026
001994a8a2aa12ed64ef0c3ad7e22323,1991,Medical Schools,North East,NY,2957583.623256717
5e1217eef192fc905a8982b6f5d712bc,1991,Domestic For Profit,North East,MA,668892.8886986934
95036f0f17689f28036ba64dc4eddeff,1991,Research Institutes,West,CA,5570419.277153031
8a98894f8b168097f717112d5bb636ba,1991,Research Institutes,Mid West,OH,489396.14826011064
018c868386962e1ab7141aa7d4540424,1991,Domestic For Profit,North East,MA,730013.4648072021
381e12657aa5c5f9b471a2ac67b473f7,1991,Other Higher Education,North East,CT,146867.18630079445
e5ca889869a468118fe4fda0a48920b2,1991,Domestic For Profit,West,CA,3060495.119425275
c24bf7c914bcf8186e9aa0a8dad85ad5,1991,Other Domestic NonProfit,North East,CT,515198.89313816064
25c7a6e8107a87a1f5c97c32343fb395,1991,Research Institutes,Mid West,ND,140882.23233120455
b07f3eec0737e98f5a4801e2c64f61bc,1991,Domestic For Profit,West,CA,228159.2739157221
9b4f4b374bb3ebc30890a9a68e97c93b,1991,Foreign,Foreign,,100621.74401765515
9af166b2d9ad819e11a50bc07f7855ad,1991,Domestic For Profit,West,CA,1533834.2875261244
6ca7348f2baba3a45083c99f7530fedb,1991,Research Institutes,South,MD,10100515.366301304
e68c83075adae290bdd2a27f27dc47ed,1991,Research Institutes,West,AZ,331389.1185776934
356fb27748382c822f59f0ebb746505f,1991,Hospitals,North East,MA,16744623.1264939
cecf79e2aa348fbee8e61d4c2d01f58d,1991,Foreign,Foreign,,266882.2563825684
4cdc847555d66dc82e917f3a42bb220b,1991,Domestic For Profit,South,TX,352645.37354827404
54d410c0bf046258b9b625d4e71d2312,1991,Domestic For Profit,West,CA,550122.9154625778
6b0eb8e9a738c0c40d164c0c010e50a1,1991,Medical Schools,Mid West,NE,5306253.596370908
858cd2897eb47e45d9357d1c5908330d,1991,Other Higher Education,Mid West,NE,33487.91627083665
77e447685faa8749ee09f5afee597617,1991,Hospitals,South,LA,606366.8623816755
6251b34ed4c0dd4a36f370e91bdb04fb,1991,Foreign,Foreign,,161518.2970459846
e23df05c9a7f4f7791c76c4f7f3fefe5,1991,Domestic For Profit,West,CA,792664.4724384624
b74ea393c0dd7a66d215c2a2cf557edc,1991,Foreign,Foreign,NS,277633.0071549153
23c974dbd7bb66a93d0493be5c23dceb,1991,Domestic For Profit,South,AL,355901.9618933625
8e31d18356680eb36c0a2282b8585115,1991,Hospitals,Mid West,IL,237292.34215061757
2650ac9ad4ede10d175a34c17ac520b4,1991,Other Domestic NonProfit,West,CO,514298.0844274496
06d1096f01599e78b0d6b457db420605,1991,Foreign,Foreign,ON,6523062.183789102
7921111aff32882cc60e77be7bde0b4c,1991,Foreign,Foreign,,463414.1849253756
b67729b2616ceafd6efae0ab96ef8513,1991,Domestic For Profit,North East,MA,808440.4149186057
fede4231b40397909b1de5252dd8a9bc,1991,Domestic For Profit,West,CA,248495.85521227738
1ddabc7a2d574aaa124257296224ebbe,1991,Medical Schools,North East,NH,48035066.144154176
aeac997ae6c475ee5c29e4518f9e0df8,1991,Other Higher Education,North East,NH,3144447.1876201862
00f329cfabeb1be5c6fbb2868d590efa,1991,Other Domestic NonProfit,Mid West,MN,104088.20673908264
cdaf551a06548bc10da5de68f845582a,1991,Domestic For Profit,North East,MA,5329952.88180411
48882766d45186353c7fdaaae94198fd,1991,Other Higher Education,Mid West,OH,319041.9085380807
56f8e3d1a7ea2b0dde9cf55513fa853d,1991,Other Higher Education,Mid West,IL,1153211.9660425223
41cb52200de0aca5d732d639db26de19,1991,Hospitals,West,AZ,3768346.803937443
2e33c929a20d15b6f31c9d7a05d96fdc,1991,Hospitals,West,CA,406123.2247111389
085c1faa74f091c62d3f50fa06ad7e96,1991,Research Institutes,West,CA,7673515.127317892
b16d2eaa480b6547b87db30aa7ef0ecc,1991,Research Institutes,Mid West,MI,1175913.7594551123
52acb2c77278b9b89bdb34ab9d64d7f7,1991,Hospitals,Mid West,IL,617645.8358559635
ff53d3e5d0a85698e7b633a31e2e9106,1991,Medical Schools,North East,PA,103972349.05928828
ac6a05d2498b7f8cacf38eb91246d76b,1991,Other Higher Education,North East,PA,65934158.12288907
f296b3c8dd116c1b096b33b6eb7a89e3,1991,Research Institutes,North East,NJ,385951.7131487829
2be82bc4ac5285b4fdc9182bc42ef5f4,1991,Domestic For Profit,North East,NY,343234.0452399222
1bea46e972401d80b00a0a830ad95c72,1991,Medical Schools,South,MD,1953816.289395684
e4840101688c44c9d63b5c513f259ba9,1991,Other Higher Education,South,DE,3770127.198834507
afda5e3dbacf9f82336b9e216e337f73,1991,Other Higher Education,Mid West,IN,223056.26367488308
82f51e0e380321ed53f79423bcd90a99,1991,Other Higher Education,Mid West,OH,192626.85223590687
644ac65e3a3ef6b9f29872ef4b01295c,1991,Research Institutes,West,AZ,1211731.5161289973
7e24196fb7fd04e531d143b8019c4ce8,1991,Research Institutes,South,MD,345033.304354473
8c9445b3161adc45f9f38650acdae658,1991,Other Domestic NonProfit,West,CA,1746333.1677942884
71bdf328454e4f0945212d47d5bd62f1,1991,Other Domestic NonProfit,West,AZ,3115279.3786205067
8ff60e366b48afc6307d43998e2caf6a,1991,Hospitals,West,CO,851436.3432738367
fcda74907198cc6eb55920baa08262dc,1991,Domestic For Profit,South,TX,981414.5458124406
1345d02b7587a7fc4e3f1463fe47d6bc,1991,Domestic For Profit,North East,PA,725240.5936618479
9395e10015ccc3bd81dda320cd894c4b,1991,Other Higher Education,West,CO,9211551.61730643
ffa4a8a4b07a4d2c351a72a983b2c48b,1991,Research Institutes,North East,MA,9614821.49561955
8d26db2501386a2c5a150d2a8eb7e1fd,1991,Other Higher Education,North East,PA,131782.17819231446
ee5ee27033bda7ec26fc3959bed6ffc6,1991,Domestic For Profit,North East,MA,414647.89321772254
00eebdd74a25218c039bd74ea259e0d1,1991,Research Institutes,West,OR,149678.0866805215
2215d792f980bf7f04eef5fe7a0b1d0c,1991,Other Domestic NonProfit,North East,NJ,116874.03040145952
383e45abe76d1de8a31b799340b6f321,1991,Research Institutes,West,WA,2008069.9668362758
f728e9d53443483732942a7ae83b28e2,1991,Domestic For Profit,North East,MA,641371.0611730926
e3b46b18b434704ba9c26a862de852a0,1991,Research Institutes,North East,PA,3196307.3551268578
632f305c7d13356befc9943ee01fc5d5,1991,Other Higher Education,North East,NJ,249764.53331801578
0b368b542bc22c386d5cadb178abe74e,1991,Domestic For Profit,North East,NY,444556.1561295435
383de46616be7afd33bb0b22b385d54d,1991,Other Higher Education,North East,PA,2858466.372108501
c52880cc457cf5ac114a06e24c311163,1991,Medical Schools,South,NC,160519811.95592412
820f3d7af04a20bd2874ab07804409d7,1991,Other Higher Education,South,NC,15409388.85365756
bc97ec7dd52d7f86de7f32b4ee159798,1991,Other Higher Education,North East,PA,1245563.7204974901
418ef589173984cd76760a3148f8ff84,1991,Foreign,Foreign,,83605.42096997348
6e89e767e2c2553e0f669675aa53cd96,1991,Other Domestic NonProfit,South,LA,955684.9032266046
3e7f95f2992b625315c790cb827604d5,1991,Domestic For Profit,North East,MA,644111.2174183113
2efde54ad2c5a3e0147671f6dacf6548,1991,Other Higher Education,South,KY,336492.1290049893
2667ddd1b5f1c86f66d7a44d88d8f042,1991,Domestic For Profit,West,CA,3501176.8549997606
c380ac83829fa46eee220f36a8022cdf,1991,Foreign,Foreign,,524063.13340834324
c2c7e9a8bd10e41d0270958612a500ca,1991,Research Institutes,West,CA,2914528.741145301
fa18c9878ea72b18b1b8fb16789f6a22,1991,Domestic For Profit,West,WA,2265519.67145385
